unique_match_id,match_date,season_year,tour_type_human,surface,round,tournament,home_id,home_name,away_id,away_name,home_rank,away_rank,winner_code,home_win
14056693_2024_3,2024-04-22 04:15:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,493807,Santillan A.,361914,Haliak M.,,,1.0,1
53836360_2024_3,2024-04-22 06:25:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,966030,Sasikumar M.,709168,Xiao L.,,,2.0,0
26900908_2024_3,2024-04-22 07:15:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,368199,Celikbilek A.,802840,Majchrzak K.,,,1.0,1
41588998_2024_1,2024-04-22 08:05:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,713412,Zeppieri G.,137843,Marterer M.,,,1.0,1
22845477_2024_1,2024-04-22 08:10:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,811823,Goffin D.,341458,Bagnis F.,,,2.0,0
46732772_2024_1,2024-04-22 08:10:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,412512,Martin Tiffon P.,505077,Klein L.,,,2.0,0
88376659_2024_1,2024-04-22 08:10:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,799088,Tirante T. A.,619233,Droguet T.,,,1.0,1
49986283_2024_3,2024-04-22 08:10:00,2024,Atp Chall,Clay,Qualifier,Rome Chall. Men - Qualification,783363,Gaubas V.,122001,Merida Aguilar D.,,,1.0,1
81478630_2024_3,2024-04-22 08:10:00,2024,Atp Chall,Clay,Qualifier,Rome Chall. Men - Qualification,114711,Weis A.,251549,Taberner C.,,,2.0,0
56594254_2024_3,2024-04-22 08:10:00,2024,Atp Chall,Clay,Qualifier,Rome Chall. Men - Qualification,942708,Serafini M.,948801,Giunta M.,,,1.0,1
96016271_2024_3,2024-04-22 08:40:00,2024,Atp Chall,Clay,Qualifier,Ostrava Chall. Men - Qualification,646563,Moeller M.,309924,Basilashvili N.,,,2.0,0
27482257_2024_3,2024-04-22 08:40:00,2024,Atp Chall,Clay,Qualifier,Ostrava Chall. Men - Qualification,150774,Pichler D.,202565,Ferreira Silva F.,,,1.0,1
32707815_2024_3,2024-04-22 08:40:00,2024,Atp Chall,Clay,Qualifier,Ostrava Chall. Men - Qualification,741766,Forejtek J.,913839,Gadamauri B.,,,2.0,0
73695155_2024_3,2024-04-22 09:00:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,306102,Fenty A.,227660,Berankis R.,,,2.0,0
41063701_2024_3,2024-04-22 09:10:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,793419,Noguchi R.,780895,Zeng Y.,,,1.0,1
24580161_2024_3,2024-04-22 09:15:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,284423,Echargui M.,481579,Ellis B.,,,2.0,0
30713388_2024_3,2024-04-22 09:20:00,2024,Atp Chall,Clay,Qualifier,Ostrava Chall. Men - Qualification,217638,Nicod J.,309231,Strombachs R.,,,1.0,1
79192608_2024_1,2024-04-22 09:50:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,895687,Nakashima B.,939261,Bennani R.,,,1.0,1
11348470_2024_1,2024-04-22 09:50:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,240504,Pouille L.,261646,Monteiro T.,,,2.0,0
60252736_2024_3,2024-04-22 09:55:00,2024,Atp Chall,Clay,Qualifier,Rome Chall. Men - Qualification,377680,Buse I.,224647,Barroso Campos A.,,,1.0,1
30972965_2024_3,2024-04-22 10:05:00,2024,Atp Chall,Clay,Qualifier,Rome Chall. Men - Qualification,843107,Debru G.,337247,Nijboer R.,,,2.0,0
37511836_2024_1,2024-04-22 10:10:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,336426,Zapata Miralles B.,382841,Ugo Carabelli C.,,,2.0,0
70381465_2024_3,2024-04-22 10:15:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,431960,Gerasimov E.,339052,Zhang L.,,,1.0,1
74512137_2024_3,2024-04-22 10:20:00,2024,Atp Chall,Clay,Qualifier,Ostrava Chall. Men - Qualification,166222,Luz O.,726209,Gombos N.,,,2.0,0
87000370_2024_1,2024-04-22 10:25:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,443298,Martinez P.,281568,Albot R.,,,2.0,0
30978426_2024_3,2024-04-22 10:25:00,2024,Atp Chall,Clay,Qualifier,Rome Chall. Men - Qualification,587699,Geerts M.,960706,Oradini G.,,,2.0,0
31161758_2024_3,2024-04-22 10:55:00,2024,Atp Chall,Clay,Qualifier,Ostrava Chall. Men - Qualification,309924,Basilashvili N.,950714,Sels J.,,,2.0,0
93135322_2024_3,2024-04-22 11:05:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,624813,Dellien H.,232956,Vincent Ruggeri S.,173.0,258.0,1.0,1
56469526_2024_3,2024-04-22 11:15:00,2024,Atp Chall,Clay,Qualifier,Ostrava Chall. Men - Qualification,231513,Kellovsky D.,926127,Duda F.,,,1.0,1
10029589_2024_3,2024-04-22 11:35:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,984650,Bondioli F.,709359,McCabe J.,,,2.0,0
81944869_2024_3,2024-04-22 11:35:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,919952,Harris B.,598150,Andreev A.,207.0,233.0,1.0,1
66222234_2024_1,2024-04-22 12:00:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,467387,Bautista-Agut R.,946142,Omarkhanov A.,,,1.0,1
99185319_2024_1,2024-04-22 12:10:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,179007,Schwartzman D.,702948,Ramos A.,,,2.0,0
53450782_2024_1,2024-04-22 12:20:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,655170,Kovacevic A.,119633,Gigante M.,,,1.0,1
57006251_2024_3,2024-04-22 12:25:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,130193,Pennaforti G.,680600,Agamenone F.,511.0,220.0,2.0,0
74747288_2024_1,2024-04-22 12:30:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,331620,Vacherot V.,812285,Rodionov J.,,,1.0,1
24873940_2024_3,2024-04-22 12:40:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,662266,Palan D.,364318,Ramanathan R.,,,2.0,0
96582831_2024_3,2024-04-22 12:40:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,255826,Kolar Z.,670925,Bonzi B.,225.0,176.0,1.0,1
22191378_2024_3,2024-04-22 12:55:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,508090,Skatov T.,363629,Kumstat J.,271.0,1697.0,1.0,1
45764222_2024_3,2024-04-22 13:00:00,2024,Atp Chall,Clay,Qualifier,Ostrava Chall. Men - Qualification,326801,Michalski D.,150774,Pichler D.,,,2.0,0
69444943_2024_1,2024-04-22 13:15:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,182021,Meligeni Alves F.,768744,Thiem D.,,,2.0,0
69561907_2024_3,2024-04-22 13:25:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,994078,Cerundolo J. M.,198966,Roca Batalla O.,179.0,208.0,1.0,1
75710953_2024_1,2024-04-22 13:55:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,432567,Shelbayh A.,115222,Kopriva V.,,,1.0,1
18897573_2024_3,2024-04-22 14:10:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,672689,Neumayer L.,923051,Novak D.,206.0,205.0,2.0,0
91618582_2024_3,2024-04-22 14:10:00,2024,Atp Chall,Clay,Qualifier,Savannah Chall. Men - Qualification,115414,McCormick T.,595383,Bobrov B.,,,1.0,1
39349489_2024_3,2024-04-22 14:10:00,2024,Atp Chall,Clay,Qualifier,Savannah Chall. Men - Qualification,964130,Bicknell B.,920847,Kozlov B.,,,1.0,1
20179942_2024_3,2024-04-22 14:10:00,2024,Atp Chall,Clay,Qualifier,Savannah Chall. Men - Qualification,145031,Durasovic V.,298892,Pecotic M.,,,1.0,1
42290907_2024_1,2024-04-22 14:40:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,822150,Moutet C.,198064,Atmane T.,,,1.0,1
13377426_2024_3,2024-04-22 14:40:00,2024,Atp Chall,Clay,Qualifier,Concepcion Chall. Men - Qualification,538981,Pereira J.,373031,Brumm J.,,,1.0,1
92644675_2024_3,2024-04-22 14:40:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,343888,Rocha H.,153846,Rincon D.,210.0,216.0,2.0,0
71925587_2024_3,2024-04-22 14:45:00,2024,Atp Chall,Clay,Qualifier,Concepcion Chall. Men - Qualification,159507,Ribero F.,389363,Gimenez I.,,,1.0,1
81579556_2024_3,2024-04-22 14:55:00,2024,Atp Chall,Clay,Qualifier,Savannah Chall. Men - Qualification,889570,Melzer G.,624548,Boitan G. A.,,,2.0,0
67942851_2024_3,2024-04-22 14:55:00,2024,Atp Chall,Clay,Qualifier,Savannah Chall. Men - Qualification,120732,Gea A.,587686,Edmund K.,,,1.0,1
24268419_2024_1,2024-04-22 15:00:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,134469,Kokkinakis T.,473089,Barrere G.,,,1.0,1
13051643_2024_3,2024-04-22 15:05:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,341854,Squire H.,422313,Diallo G.,235.0,154.0,1.0,1
17684385_2024_3,2024-04-22 15:05:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,512382,Fatic N.,977039,De Jong J.,211.0,156.0,2.0,0
33879213_2024_3,2024-04-22 15:45:00,2024,Atp Chall,Clay,Qualifier,Concepcion Chall. Men - Qualification,240035,Falabella L. A.,224062,Watanabe S.,,,1.0,1
82875041_2024_1,2024-04-22 15:50:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,400965,Napolitano S.,728933,Gasquet R.,,,2.0,0
99408707_2024_1,2024-04-22 16:05:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,452060,Coria F.,788021,Kukushkin M.,,,1.0,1
18844329_2024_1,2024-04-22 16:25:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,657233,Ajdukovic D.,321867,Herbert P.,,,1.0,1
99619138_2024_3,2024-04-22 16:30:00,2024,Atp Chall,Clay,Qualifier,Concepcion Chall. Men - Qualification,850495,Roncadelli F.,539548,Vilicich B.,,,1.0,1
34181211_2024_3,2024-04-22 16:45:00,2024,Atp Chall,Clay,Qualifier,Savannah Chall. Men - Qualification,838470,Gomez F. A.,510268,Denolly C.,,,1.0,1
48491701_2024_1,2024-04-22 16:55:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,786060,Halys Q.,156314,Llamas Ruiz P.,,,2.0,0
32973757_2024_3,2024-04-22 17:05:00,2024,Atp Chall,Clay,Qualifier,Concepcion Chall. Men - Qualification,716200,Aboian L.,606939,Stater A.,,,1.0,1
76163615_2024_3,2024-04-22 17:30:00,2024,Atp Chall,Clay,Qualifier,Savannah Chall. Men - Qualification,552612,Kodat T.,663004,Andrade A.,,,2.0,0
33569532_2024_1,2024-04-22 17:50:08,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,594536,Hassan B.,257507,Nava E.,,,1.0,1
79894291_2024_3,2024-04-22 17:55:00,2024,Atp Chall,Clay,Qualifier,Savannah Chall. Men - Qualification,964130,Bicknell B.,115414,McCormick T.,,,2.0,0
32032723_2024_3,2024-04-22 18:00:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,634314,Justo G. I.,210284,Ficovich J. P.,584.0,246.0,2.0,0
60285703_2024_1,2024-04-22 18:15:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,591935,Mochizuki S.,163041,Muller A.,,,1.0,1
64451769_2024_3,2024-04-22 18:15:00,2024,Atp Chall,Clay,Qualifier,Concepcion Chall. Men - Qualification,181475,Sakellaridis S.,868353,Decamps G.,,,1.0,1
39471687_2024_1,2024-04-22 18:25:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,489220,Vavassori A.,725780,Comesana F.,,,2.0,0
61493598_2024_1,2024-04-22 18:30:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,204208,Gaston H.,252227,Medjedovic H.,,,2.0,0
41570542_2024_3,2024-04-22 19:10:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,857438,Boyer T.,303110,Oliveira G.,200.0,243.0,1.0,1
72032088_2024_3,2024-04-22 19:55:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,559681,Kwiatkowski T. S.,153141,Sandgren T.,275.0,260.0,2.0,0
31955429_2024_3,2024-04-22 19:55:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,684679,Popko D.,583198,Kuzuhara B.,234.0,462.0,1.0,1
55060018_2024_3,2024-04-22 20:10:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,967184,Zanellato N.,924945,Bueno G.,458.0,361.0,2.0,0
20552392_2024_3,2024-04-22 20:20:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,366436,Rodriguez L. J.,287054,Torres J. B.,439.0,469.0,2.0,0
27955488_2024_3,2024-04-22 21:00:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,167398,Quinn E.,524097,Crawford O.,248.0,197.0,1.0,1
55101883_2024_3,2024-04-22 21:05:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,279777,Prado Angelo J. C.,476132,Alvarez N.,490.0,1121.0,1.0,1
49179670_2024_3,2024-04-22 22:15:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,640731,Janvier M.,125833,Kypson P.,229.0,144.0,1.0,1
87621535_2024_3,2024-04-23 02:10:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,621474,Moriya H.,557178,Trotter J. K.,,,2.0,0
36056932_2024_3,2024-04-23 02:10:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,629760,Bertola R.,493807,Santillan A.,,,1.0,1
90875881_2024_3,2024-04-23 04:05:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,709168,Xiao L.,368199,Celikbilek A.,,,2.0,0
56979366_2024_3,2024-04-23 04:30:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,481579,Ellis B.,227660,Berankis R.,,,2.0,0
19010540_2024_3,2024-04-23 06:45:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,793419,Noguchi R.,364318,Ramanathan R.,,,1.0,1
82762428_2024_3,2024-04-23 07:05:00,2024,Atp Chall,Hard,Qualifier,Shenzhen 3 Chall. Men - Qualification,431960,Gerasimov E.,709359,McCabe J.,,,2.0,0
12311382_2024_3,2024-04-23 08:10:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,944674,Travaglia S.,960706,Oradini G.,196.0,376.0,1.0,1
59473844_2024_3,2024-04-23 08:10:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,939420,Sanchez Izquierdo N.,869004,Kovalik J.,264.0,164.0,2.0,0
10922462_2024_3,2024-04-23 08:15:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,251549,Taberner C.,377680,Buse I.,330.0,399.0,1.0,1
93323161_2024_3,2024-04-23 08:25:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,263758,Dalla Valle E.,197129,Jermar J.,266.0,,1.0,1
99934644_2024_3,2024-04-23 08:40:00,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,656194,Duckworth J.,585320,Te R.,113.0,485.0,1.0,1
76148601_2024_3,2024-04-23 08:55:00,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,951129,Saville L.,149630,Escoffier A.,292.0,236.0,2.0,0
21835842_2024_3,2024-04-23 09:00:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,941542,Dzumhur D.,721837,Ionel N. D.,145.0,314.0,1.0,1
37922645_2024_3,2024-04-23 09:00:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,981822,Lamasine T.,950714,Sels J.,285.0,445.0,2.0,0
12158782_2024_1,2024-04-23 09:10:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,895687,Nakashima B.,382841,Ugo Carabelli C.,,,1.0,1
10709242_2024_1,2024-04-23 09:10:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,281568,Albot R.,261646,Monteiro T.,,,2.0,0
67505710_2024_1,2024-04-23 09:10:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,799088,Tirante T. A.,505077,Klein L.,,,2.0,0
93648030_2024_3,2024-04-23 10:00:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,237834,Kuzmanov D.,211353,Onclin G.,265.0,276.0,2.0,0
29088602_2024_3,2024-04-23 10:05:00,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,582505,Marchenko I.,928358,Bellucci M.,240.0,181.0,2.0,0
14573440_2024_3,2024-04-23 10:15:00,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,106382,Marie J.,372504,Sun F.,213.0,427.0,1.0,1
49112982_2024_3,2024-04-23 10:30:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,811600,Martineau M.,550299,Blancaneaux G.,186.0,219.0,1.0,1
86954188_2024_3,2024-04-23 10:30:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,713972,Gakhov I.,575829,Cecchinato M.,272.0,288.0,1.0,1
89707497_2024_3,2024-04-23 10:35:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,571841,Kasnikowski M.,217638,Nicod J.,249.0,351.0,2.0,0
60172481_2024_3,2024-04-23 10:35:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,176447,Tseng C. H.,927805,Ymer E.,251.0,201.0,1.0,1
25544274_2024_1,2024-04-23 10:45:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,655170,Kovacevic A.,331620,Vacherot V.,,,1.0,1
59583538_2024_3,2024-04-23 11:05:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,904531,Maestrelli F.,947022,Grenier H.,221.0,153.0,1.0,1
57100050_2024_3,2024-04-23 11:10:00,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,822429,Lajal M.,289341,Tu L.,223.0,193.0,1.0,1
31143280_2024_1,2024-04-23 11:40:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,341458,Bagnis F.,713412,Zeppieri G.,,,1.0,1
50503110_2024_1,2024-04-23 11:55:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,467387,Bautista-Agut R.,702948,Ramos A.,,,2.0,0
26222919_2024_3,2024-04-23 12:00:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,109598,Guinard M.,913839,Gadamauri B.,231.0,529.0,1.0,1
17781019_2024_3,2024-04-23 13:00:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,298839,Piros Z.,471672,Moro Canas A.,160.0,218.0,2.0,0
85388463_2024_1,2024-04-23 13:10:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,822150,Moutet C.,432567,Shelbayh A.,,,1.0,1
94513187_2024_3,2024-04-23 13:10:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,626903,Sachko V.,726209,Gombos N.,189.0,499.0,1.0,1
40726267_2024_3,2024-04-23 13:15:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,273580,Pellegrino A.,783363,Gaubas V.,166.0,345.0,2.0,0
26335866_2024_1,2024-04-23 13:20:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,452060,Coria F.,156314,Llamas Ruiz P.,,,2.0,0
88066071_2024_3,2024-04-23 13:20:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,942708,Serafini M.,287543,Brancaccio R.,405.0,317.0,1.0,1
50001120_2024_3,2024-04-23 13:25:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,231513,Kellovsky D.,799413,Privara P. B.,680.0,682.0,2.0,0
54309975_2024_3,2024-04-23 14:05:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,805378,Faria J.,150774,Pichler D.,230.0,595.0,1.0,1
86101966_2024_3,2024-04-23 14:10:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,272711,Guillen Meza A.,169201,Torres Fernandez B. I.,294.0,1269.0,1.0,1
19028766_2024_3,2024-04-23 14:10:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,685970,Boscardin Dias P.,159507,Ribero F.,471.0,1070.0,2.0,0
57745786_2024_3,2024-04-23 14:10:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,452892,Brouwer G.,583969,Habib H.,252.0,290.0,1.0,1
92936684_2024_3,2024-04-23 14:10:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,649763,Kozlov S.,139446,Ritschard A.,451.0,209.0,2.0,0
67215142_2024_3,2024-04-23 14:10:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,563100,Kirchheimer S.,624548,Boitan G. A.,486.0,476.0,2.0,0
64078223_2024_3,2024-04-23 14:15:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,838456,Uchida K.,992243,Aboian V.,568.0,412.0,2.0,0
86153987_2024_1,2024-04-23 14:35:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,594536,Hassan B.,591935,Mochizuki S.,,,1.0,1
29441475_2024_3,2024-04-23 14:35:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,507308,Lavagno E.,478621,Moreno De Alboran N.,273.0,138.0,2.0,0
92897801_2024_1,2024-04-23 14:45:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,134469,Kokkinakis T.,768744,Thiem D.,,,1.0,1
88101981_2024_3,2024-04-23 14:55:00,2024,Atp Chall,Clay,1/16-Finals,Rome Chall. Men,337247,Nijboer R.,537424,Passaro F.,483.0,238.0,1.0,1
60898879_2024_3,2024-04-23 15:25:00,2024,Atp Chall,Clay,1/16-Finals,Ostrava Chall. Men,191042,Vesely J.,335034,Couacaud E.,283.0,217.0,2.0,0
21969103_2024_1,2024-04-23 15:30:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,252227,Medjedovic H.,725780,Comesana F.,,,1.0,1
10952051_2024_3,2024-04-23 15:30:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,120732,Gea A.,838470,Gomez F. A.,404.0,326.0,2.0,0
57828906_2024_3,2024-04-23 15:40:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,978470,Cid Subervi R.,850495,Roncadelli F.,397.0,569.0,2.0,0
83236679_2024_3,2024-04-23 15:55:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,538981,Pereira J.,317202,Becerra Otarola I. A.,633.0,750.0,1.0,1
44827092_2024_3,2024-04-23 16:15:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,697602,Jasika O.,162333,Tomic B.,212.0,256.0,1.0,1
88191323_2024_1,2024-04-23 16:30:00,2024,Atp Tour,Clay,Qualifier,Madrid ATP - Qualification,657233,Ajdukovic D.,728933,Gasquet R.,,,2.0,0
77873990_2024_3,2024-04-23 16:30:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,622434,Olivieri G. A.,240035,Falabella L. A.,198.0,1085.0,1.0,1
80605653_2024_3,2024-04-23 16:50:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,698300,Kudla D.,115414,McCormick T.,162.0,701.0,1.0,1
99148258_2024_3,2024-04-23 17:05:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,145031,Durasovic V.,663004,Andrade A.,489.0,475.0,2.0,0
82369319_2024_3,2024-04-23 17:30:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,550326,Mena F.,603391,Nunez D. A.,406.0,869.0,1.0,1
46188145_2024_3,2024-04-23 17:55:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,569256,Gomez E.,716200,Aboian L.,614.0,653.0,2.0,0
86717950_2024_3,2024-04-23 18:15:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,117175,Kirkin E.,894620,Ambrogi L. E.,299.0,434.0,1.0,1
88651123_2024_3,2024-04-23 18:15:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,686469,Hemery C.,647538,Searle H.,194.0,718.0,1.0,1
18529075_2024_3,2024-04-23 19:10:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,706473,Soto M.,599335,Casanova H.,424.0,336.0,2.0,0
83457496_2024_3,2024-04-23 19:25:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,333059,Mayo A.,564713,Mmoh M.,280.0,114.0,1.0,1
57310584_2024_3,2024-04-23 20:00:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,552717,Dutra Da Silva D.,695087,Olivo R.,464.0,278.0,1.0,1
96566100_2024_3,2024-04-23 20:05:00,2024,Atp Chall,Clay,1/16-Finals,Concepcion Chall. Men,496616,Villanueva G.,181475,Sakellaridis S.,423.0,429.0,2.0,0
11223632_2024_3,2024-04-23 20:35:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,702197,Tabur C.,373503,Krueger M.,204.0,239.0,2.0,0
30743896_2024_3,2024-04-23 21:55:00,2024,Atp Chall,Clay,1/16-Finals,Savannah Chall. Men,170264,Wolf J.J.,623039,Schwaerzler J. J.,102.0,792.0,2.0,0
10455421_2024_3,2024-04-24 02:10:00,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,833958,Uchiyama Y.,429614,Schoolkate T.,168.0,241.0,2.0,0
47801250_2024_3,2024-04-24 02:10:00,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,557178,Trotter J. K.,500155,Wong C.,400.0,183.0,2.0,0
14822136_2024_3,2024-04-24 03:25:00,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,278809,Sekulic P.,639555,Cina F.,262.0,972.0,1.0,1
59522760_2024_3,2024-04-24 04:05:12,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,621474,Moriya H.,966284,Kachmazov A.,334.0,261.0,2.0,0
25841940_2024_3,2024-04-24 05:55:00,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,466705,Hsu Y. H.,924641,Zhou Y.,245.0,837.0,1.0,1
52008447_2024_3,2024-04-24 06:20:00,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,717538,Yevseyev D.,368199,Celikbilek A.,184.0,401.0,1.0,1
76062817_2024_3,2024-04-24 06:55:00,2024,Atp Chall,Hard,1/16-Finals,Shenzhen 3 Chall. Men,709359,McCabe J.,827001,Wu Tung-Lin,365.0,289.0,1.0,1
