unique_match_id,player_id,opponent_id,player_rank,opponent_rank,surface,season_year,match_date,tour_type_human,won,player_name,opponent_name
84135854_2024_3,304009,536921,166.0,422.0,Clay,2024,2024-03-19 14:20:00,Atp Chall,0,Misolic F.,Dodig M.
18267926_2024_3,400965,921635,164.0,1155.0,Clay,2024,2024-03-19 14:35:00,Atp Chall,0,Napolitano S.,Alvarez Varona N.
54772304_2024_3,713972,176447,176.0,245.0,Clay,2024,2024-03-19 14:35:00,Atp Chall,1,Gakhov I.,Tseng C. H.
24311952_2024_1,947022,832213,,,Hard,2024,2024-03-19 15:05:00,Atp Tour,0,Grenier H.,Seyboth Wild T.
61103889_2024_1,432652,500155,,,Hard,2024,2024-03-19 15:10:00,Atp Tour,0,Nagal S.,Wong C.
31161345_2024_1,995867,443298,,,Hard,2024,2024-03-19 15:10:00,Atp Tour,1,Walton A.,Martinez P.
18811611_2024_1,115222,170264,,,Hard,2024,2024-03-19 15:10:00,Atp Tour,1,Kopriva V.,Wolf J.J.
21926310_2024_3,471672,594158,239.0,199.0,Clay,2024,2024-03-19 15:10:00,Atp Chall,0,Moro Canas A.,Blanchet U.
52738854_2024_3,441194,869004,602.0,213.0,Clay,2024,2024-03-19 16:05:00,Atp Chall,0,Furness E.,Kovalik J.
63066774_2024_3,251549,702948,407.0,105.0,Clay,2024,2024-03-19 17:00:00,Atp Chall,0,Taberner C.,Ramos A.
58710419_2024_1,192912,655170,,,Hard,2024,2024-03-19 17:05:00,Atp Tour,0,Bergs Z.,Kovacevic A.
35730325_2024_1,489220,331620,,,Hard,2024,2024-03-19 17:35:00,Atp Tour,1,Vavassori A.,Vacherot V.
94243030_2024_1,811823,207007,,,Hard,2024,2024-03-19 17:35:00,Atp Tour,0,Goffin D.,Mayot H.
59272228_2024_3,309924,977039,1086.0,151.0,Clay,2024,2024-03-19 18:00:00,Atp Chall,1,Basilashvili N.,De Jong J.
29469224_2024_1,257507,783204,,,Hard,2024,2024-03-19 18:05:00,Atp Tour,1,Nava E.,Nishioka Y.
96232579_2024_3,435480,611449,1091.0,476.0,Clay,2024,2024-03-19 18:05:00,Atp Chall,0,Hilderbrand T.,Ejupovic E.
90647792_2024_3,337465,150774,419.0,563.0,Clay,2024,2024-03-19 18:10:00,Atp Chall,0,Langmo C.,Pichler D.
15429480_2024_3,913407,686469,323.0,210.0,Clay,2024,2024-03-19 18:50:00,Atp Chall,1,Jorda Sanchis D.,Hemery C.
40930975_2024_1,505077,563497,,,Hard,2024,2024-03-19 18:55:00,Atp Tour,1,Klein L.,Mensik J.
80438630_2024_3,835430,624813,324.0,183.0,Clay,2024,2024-03-19 19:05:00,Atp Chall,0,Reis Da Silva J.,Dellien H.
89663778_2024_3,684679,938897,250.0,749.0,Clay,2024,2024-03-19 19:10:00,Atp Chall,1,Popko D.,Fancutt T. J.
84446963_2024_3,806525,166222,257.0,371.0,Clay,2024,2024-03-19 19:10:00,Atp Chall,0,Draxl L.,Luz O.
28424315_2024_3,278809,528890,267.0,266.0,Clay,2024,2024-03-19 19:15:00,Atp Chall,0,Sekulic P.,Mager G.
42619695_2024_1,179007,954504,,,Hard,2024,2024-03-19 19:30:00,Atp Tour,1,Schwartzman D.,Rinderknech A.
93344765_2024_1,198064,895687,,,Hard,2024,2024-03-19 20:15:00,Atp Tour,0,Atmane T.,Nakashima B.
18850959_2024_3,364912,624548,802.0,497.0,Clay,2024,2024-03-19 20:25:00,Atp Chall,0,Martin D.,Boitan G. A.
33502359_2024_1,467387,923060,,,Hard,2024,2024-03-19 20:30:00,Atp Tour,1,Bautista-Agut R.,Virtanen O.
74354892_2024_3,822663,708905,317.0,558.0,Clay,2024,2024-03-19 20:35:00,Atp Chall,1,Hardt N.,Paz J. P.
63336395_2024_3,366436,335034,533.0,231.0,Clay,2024,2024-03-19 20:35:00,Atp Chall,1,Rodriguez L. J.,Couacaud E.
93910358_2024_3,381650,194018,356.0,898.0,Clay,2024,2024-03-19 20:50:00,Atp Chall,1,Campana Lee G.,Brown P.
15603188_2024_3,424916,695087,472.0,264.0,Clay,2024,2024-03-19 21:40:00,Atp Chall,1,Vallejo D.,Olivo R.
99289420_2024_3,924945,353037,326.0,442.0,Clay,2024,2024-03-19 22:15:00,Atp Chall,1,Bueno G.,Cukierman D.
90183791_2024_3,784304,527929,1672.0,825.0,Clay,2024,2024-03-19 23:05:00,Atp Chall,1,Hernandez A.,Rubio Fierros A. F.
32696020_2024_3,915895,207066,379.0,540.0,Clay,2024,2024-03-19 23:10:00,Atp Chall,0,Wessels L.,Rybakov A.
94401429_2024_3,839524,866560,309.0,369.0,Clay,2024,2024-03-19 23:25:00,Atp Chall,1,Sakamoto P.,Sanchez Jover C.
24795413_2024_3,303110,838470,224.0,346.0,Clay,2024,2024-03-19 23:50:00,Atp Chall,0,Oliveira G.,Gomez F. A.
73419863_2024_3,373031,524097,741.0,203.0,Clay,2024,2024-03-20 00:10:00,Atp Chall,1,Brumm J.,Crawford O.
70026208_2024_3,279777,820964,559.0,95.0,Clay,2024,2024-03-20 00:25:00,Atp Chall,0,Prado Angelo J. C.,Varillas J. P.
95125904_2024_3,114711,287054,304.0,443.0,Clay,2024,2024-03-20 01:00:00,Atp Chall,1,Weis A.,Torres J. B.
54756407_2024_3,967184,496616,487.0,439.0,Clay,2024,2024-03-20 01:10:00,Atp Chall,1,Zanellato N.,Villanueva G.
85470383_2024_3,312908,992243,225.0,435.0,Clay,2024,2024-03-20 02:20:00,Atp Chall,1,Heide G.,Aboian V.
83260015_2024_3,270440,237834,392.0,238.0,Clay,2024,2024-03-20 09:10:00,Atp Chall,1,Kopp S.,Kuzmanov D.
13773068_2024_3,473089,343888,121.0,248.0,Clay,2024,2024-03-20 10:10:00,Atp Chall,0,Barrere G.,Rocha H.
69464536_2024_3,169616,741766,173.0,421.0,Clay,2024,2024-03-20 10:40:00,Atp Chall,0,Prizmic D.,Forejtek J.
25775091_2024_3,628610,508090,241.0,273.0,Clay,2024,2024-03-20 11:10:00,Atp Chall,0,Giannessi A.,Skatov T.
30165154_2024_3,143613,281568,276.0,155.0,Clay,2024,2024-03-20 11:35:00,Atp Chall,0,Bourgue M.,Albot R.
13557954_2024_3,672689,768744,219.0,90.0,Clay,2024,2024-03-20 13:50:00,Atp Chall,1,Neumayer L.,Thiem D.
37991159_2024_3,728933,232956,120.0,290.0,Clay,2024,2024-03-20 14:40:00,Atp Chall,1,Gasquet R.,Vincent Ruggeri S.
94117027_2024_1,952560,864024,126.0,75.0,Hard,2024,2024-03-20 15:10:00,Atp Tour,1,Shapovalov D.,Darderi L.
29716337_2024_1,165843,981922,77.0,81.0,Hard,2024,2024-03-20 15:10:00,Atp Tour,1,Van De Zandschulp B.,Hijikata R.
88031168_2024_1,682682,627199,80.0,67.0,Hard,2024,2024-03-20 15:10:00,Atp Tour,1,van Assche L.,Kotov P.
92071350_2024_1,646738,771934,78.0,42.0,Hard,2024,2024-03-20 17:10:00,Atp Tour,0,Daniel T.,Draper J.
10546653_2024_1,115222,486945,116.0,66.0,Hard,2024,2024-03-20 17:10:00,Atp Tour,0,Kopriva V.,O'Connell C.
84581220_2024_3,713972,156314,176.0,152.0,Clay,2024,2024-03-20 17:15:00,Atp Chall,0,Gakhov I.,Llamas Ruiz P.
71133929_2024_1,374892,783204,63.0,71.0,Hard,2024,2024-03-20 17:20:00,Atp Tour,1,Cobolli F.,Nishioka Y.
46289473_2024_1,193768,361742,1034.0,60.0,Hard,2024,2024-03-20 17:40:00,Atp Tour,0,Blanch Dar.,Machac T.
55928391_2024_3,550326,624548,445.0,497.0,Clay,2024,2024-03-20 18:10:00,Atp Chall,1,Mena F.,Boitan G. A.
94598988_2024_1,912183,524043,86.0,68.0,Hard,2024,2024-03-20 18:35:00,Atp Tour,1,Fucsovics M.,Purcell M.
58029335_2024_1,489220,995472,148.0,79.0,Hard,2024,2024-03-20 18:40:00,Atp Tour,1,Vavassori A.,Cachin P.
96082941_2024_3,649763,611449,653.0,476.0,Clay,2024,2024-03-20 19:10:00,Atp Chall,1,Kozlov S.,Ejupovic E.
25904279_2024_3,746069,827003,1461.0,341.0,Clay,2024,2024-03-20 19:10:00,Atp Chall,0,Escurra Isnardi H. J.,Fonseca J.
36455889_2024_1,692847,756396,142.0,62.0,Hard,2024,2024-03-20 19:25:00,Atp Tour,0,Berrettini M.,Murray A.
35316613_2024_1,601224,832213,61.0,76.0,Hard,2024,2024-03-20 19:35:00,Atp Tour,0,Borges N.,Seyboth Wild T.
22911310_2024_3,684679,207066,,,Clay,2024,2024-03-20 19:40:00,Atp Chall,1,Popko D.,Rybakov A.
62560669_2024_1,953996,692911,124.0,46.0,Hard,2024,2024-03-20 20:00:00,Atp Tour,1,Shang J.,Kecmanovic M.
45327601_2024_3,990451,784304,229.0,1672.0,Clay,2024,2024-03-20 20:10:00,Atp Chall,1,Dellien Velasco M. A.,Hernandez A.
55167399_2024_1,149795,416697,49.0,204.0,Hard,2024,2024-03-20 20:45:00,Atp Tour,0,Zhang Z.,Damm M.
51252939_2024_3,500206,424916,161.0,472.0,Clay,2024,2024-03-20 20:50:00,Atp Chall,1,Burruchaga R. A.,Vallejo D.
24295984_2024_3,150774,978470,563.0,432.0,Clay,2024,2024-03-20 21:10:00,Atp Chall,0,Pichler D.,Cid Subervi R.
13987003_2024_3,166222,343960,371.0,295.0,Clay,2024,2024-03-20 21:10:00,Atp Chall,1,Luz O.,Pucinelli de Almeida M.
40301349_2024_3,822663,373031,317.0,741.0,Clay,2024,2024-03-20 21:10:00,Atp Chall,1,Hardt N.,Brumm J.
45702470_2024_1,764898,342082,38.0,37.0,Hard,2024,2024-03-20 23:10:00,Atp Tour,1,Arnaldi M.,Fils A.
88892871_2024_3,528890,366436,266.0,533.0,Clay,2024,2024-03-20 23:15:00,Atp Chall,1,Mager G.,Rodriguez L. J.
23073699_2024_3,381650,210284,356.0,237.0,Clay,2024,2024-03-21 00:10:00,Atp Chall,0,Campana Lee G.,Ficovich J. P.
26644100_2024_1,505077,207923,128.0,73.0,Hard,2024,2024-03-21 00:45:00,Atp Tour,0,Klein L.,Michelsen A.
31545166_2024_1,114285,123040,50.0,51.0,Hard,2024,2024-03-21 01:10:00,Atp Tour,1,Koepfer D.,Giron M.
14892797_2024_3,135443,857438,702.0,230.0,Clay,2024,2024-03-21 02:10:00,Atp Chall,0,Pacheco Mendez R.,Boyer T.
43644146_2024_3,263758,944674,261.0,190.0,Clay,2024,2024-03-21 10:10:00,Atp Chall,1,Dalla Valle E.,Travaglia S.
28041521_2024_3,681223,255826,353.0,233.0,Clay,2024,2024-03-21 10:10:00,Atp Chall,1,Serdarusic N.,Kolar Z.
74999395_2024_3,594158,309924,199.0,1086.0,Clay,2024,2024-03-21 10:10:00,Atp Chall,0,Blanchet U.,Basilashvili N.
81913848_2024_3,273580,833134,162.0,180.0,Clay,2024,2024-03-21 11:45:00,Atp Chall,0,Pellegrino A.,Trungelliti M.
87610245_2024_3,869004,298839,213.0,108.0,Clay,2024,2024-03-21 12:00:00,Atp Chall,1,Kovalik J.,Piros Z.
27463171_2024_3,536921,598150,422.0,254.0,Clay,2024,2024-03-21 12:35:00,Atp Chall,0,Dodig M.,Andreev A.
74550590_2024_3,921635,392013,1155.0,174.0,Clay,2024,2024-03-21 15:00:00,Atp Chall,0,Alvarez Varona N.,Bu Y.
73440822_2024_1,500155,350409,212.0,35.0,Hard,2024,2024-03-21 15:10:00,Atp Tour,0,Wong C.,Djere L.
60474380_2024_1,207007,677372,141.0,54.0,Hard,2024,2024-03-21 15:10:00,Atp Tour,0,Mayot H.,Altmaier D.
11678510_2024_1,995867,710995,150.0,36.0,Hard,2024,2024-03-21 16:10:00,Atp Tour,0,Walton A.,Auger-Aliassime F.
15297588_2024_3,913407,702948,323.0,105.0,Clay,2024,2024-03-21 17:10:00,Atp Chall,0,Jorda Sanchis D.,Ramos A.
59594656_2024_1,876588,755374,351.0,40.0,Hard,2024,2024-03-21 18:10:00,Atp Tour,0,Nishikori K.,Ofner S.
13856588_2024_1,895687,556041,92.0,44.0,Hard,2024,2024-03-21 18:10:00,Atp Tour,0,Nakashima B.,Tabilo A.
57697802_2024_1,890750,811036,43.0,53.0,Hard,2024,2024-03-21 19:50:00,Atp Tour,1,Evans D.,Sonego L.
29247706_2024_3,550326,822663,445.0,317.0,Clay,2024,2024-03-21 20:10:00,Atp Chall,0,Mena F.,Hardt N.
60752091_2024_1,614106,163041,863.0,85.0,Hard,2024,2024-03-21 20:25:00,Atp Tour,1,Kwon S.,Muller A.
52114908_2024_1,328410,655170,57.0,98.0,Hard,2024,2024-03-21 20:30:00,Atp Tour,1,Marozsan F.,Kovacevic A.
24835976_2024_1,619204,384119,56.0,48.0,Hard,2024,2024-03-21 20:40:00,Atp Tour,1,Hanfmann Y.,Ruusuvuori E.
33115168_2024_3,114711,624813,304.0,183.0,Clay,2024,2024-03-21 21:15:00,Atp Chall,1,Weis A.,Dellien H.
32332719_2024_3,838470,924945,346.0,326.0,Clay,2024,2024-03-21 21:25:00,Atp Chall,1,Gomez F. A.,Bueno G.
70843592_2024_1,292653,574441,72.0,360.0,Hard,2024,2024-03-21 21:50:00,Atp Tour,0,Munar J.,Landaluce M.
96453748_2024_3,990451,978470,229.0,432.0,Clay,2024,2024-03-21 22:10:00,Atp Chall,1,Dellien Velasco M. A.,Cid Subervi R.
57598666_2024_3,649763,210284,653.0,237.0,Clay,2024,2024-03-21 22:10:00,Atp Chall,0,Kozlov S.,Ficovich J. P.
79355215_2024_1,921784,444516,64.0,65.0,Hard,2024,2024-03-21 22:30:00,Atp Tour,1,Carballes Baena R.,Vukic A.
68981228_2024_1,467387,257507,100.0,132.0,Hard,2024,2024-03-21 22:35:00,Atp Tour,1,Bautista-Agut R.,Nava E.
94519592_2024_1,423268,338460,55.0,45.0,Hard,2024,2024-03-21 22:45:00,Atp Tour,0,Diaz Acosta F.,Popyrin A.
69995270_2024_3,967184,820964,487.0,95.0,Clay,2024,2024-03-21 22:55:00,Atp Chall,0,Zanellato N.,Varillas J. P.
66940614_2024_1,345517,613323,58.0,84.0,Hard,2024,2024-03-21 23:00:00,Atp Tour,1,Shevchenko A.,Galan D. E.
87172114_2024_3,312908,839524,225.0,309.0,Clay,2024,2024-03-21 23:05:00,Atp Chall,1,Heide G.,Sakamoto P.
70184141_2024_1,258056,403965,47.0,52.0,Hard,2024,2024-03-21 23:10:00,Atp Tour,1,Monfils G.,Lajovic D.
97867493_2024_1,179007,957369,122.0,39.0,Hard,2024,2024-03-22 00:35:00,Atp Tour,0,Schwartzman D.,Safiullin R.
18573374_2024_3,684679,857438,250.0,230.0,Clay,2024,2024-03-22 00:35:00,Atp Chall,0,Popko D.,Boyer T.
78288738_2024_3,681223,869004,353.0,213.0,Clay,2024,2024-03-22 10:10:00,Atp Chall,0,Serdarusic N.,Kovalik J.
70999865_2024_3,343888,281568,248.0,155.0,Clay,2024,2024-03-22 10:10:00,Atp Chall,1,Rocha H.,Albot R.
45884789_2024_3,598150,263758,254.0,261.0,Clay,2024,2024-03-22 10:15:00,Atp Chall,1,Andreev A.,Dalla Valle E.
67206957_2024_3,728933,156314,120.0,152.0,Clay,2024,2024-03-22 12:00:00,Atp Chall,0,Gasquet R.,Llamas Ruiz P.
48170805_2024_3,741766,672689,421.0,219.0,Clay,2024,2024-03-22 12:50:00,Atp Chall,1,Forejtek J.,Neumayer L.
80641112_2024_3,508090,270440,273.0,392.0,Clay,2024,2024-03-22 13:10:00,Atp Chall,1,Skatov T.,Kopp S.
64684884_2024_3,833134,309924,180.0,1086.0,Clay,2024,2024-03-22 13:50:00,Atp Chall,0,Trungelliti M.,Basilashvili N.
80902638_2024_3,392013,702948,174.0,105.0,Clay,2024,2024-03-22 15:00:00,Atp Chall,0,Bu Y.,Ramos A.
86106142_2024_1,361742,433587,60.0,6.0,Hard,2024,2024-03-22 21:00:00,Atp Tour,1,Machac T.,Rublev A.
88587642_2024_1,165843,659243,77.0,15.0,Hard,2024,2024-03-22 21:00:00,Atp Tour,0,Van De Zandschulp B.,Humbert U.
96762012_2024_3,827003,166222,341.0,371.0,Clay,2024,2024-03-22 21:35:00,Atp Chall,1,Fonseca J.,Luz O.
37962251_2024_3,500206,528890,161.0,266.0,Clay,2024,2024-03-22 21:40:00,Atp Chall,1,Burruchaga R. A.,Mager G.
86975893_2024_3,210284,990451,237.0,229.0,Clay,2024,2024-03-22 23:10:00,Atp Chall,1,Ficovich J. P.,Dellien Velasco M. A.
10747190_2024_3,312908,114711,225.0,304.0,Clay,2024,2024-03-23 00:20:00,Atp Chall,1,Heide G.,Weis A.
96017262_2024_3,838470,820964,346.0,95.0,Clay,2024,2024-03-23 00:20:00,Atp Chall,0,Gomez F. A.,Varillas J. P.
72617456_2024_3,857438,822663,230.0,317.0,Clay,2024,2024-03-23 02:10:00,Atp Chall,1,Boyer T.,Hardt N.
35565786_2024_3,508090,598150,273.0,254.0,Clay,2024,2024-03-23 10:10:00,Atp Chall,0,Skatov T.,Andreev A.
98777901_2024_3,156314,343888,152.0,248.0,Clay,2024,2024-03-23 10:10:00,Atp Chall,0,Llamas Ruiz P.,Rocha H.
48710869_2024_3,869004,741766,213.0,421.0,Clay,2024,2024-03-23 12:25:00,Atp Chall,1,Kovalik J.,Forejtek J.
94147955_2024_3,309924,702948,1086.0,105.0,Clay,2024,2024-03-23 12:25:00,Atp Chall,1,Basilashvili N.,Ramos A.
31718774_2024_1,416697,650985,204.0,14.0,Hard,2024,2024-03-23 18:15:00,Atp Tour,1,Damm M.,Paul T.
37419997_2024_1,771934,656528,42.0,23.0,Hard,2024,2024-03-23 18:25:00,Atp Tour,0,Draper J.,Jarry N.
12480534_2024_1,520972,486945,22.0,66.0,Hard,2024,2024-03-23 18:25:00,Atp Tour,0,Tiafoe F.,O'Connell C.
72028187_2024_1,207923,646890,73.0,26.0,Hard,2024,2024-03-23 18:30:00,Atp Tour,0,Michelsen A.,Griekspoor T.
21378633_2024_1,956292,114285,19.0,50.0,Hard,2024,2024-03-23 18:45:00,Atp Tour,0,Baez S.,Koepfer D.
74436925_2024_1,723636,832213,13.0,76.0,Hard,2024,2024-03-23 19:25:00,Atp Tour,0,Fritz T.,Seyboth Wild T.
17372957_2024_1,249143,952560,11.0,126.0,Hard,2024,2024-03-23 19:55:00,Atp Tour,0,Tsitsipas S.,Shapovalov D.
20937324_2024_1,418622,756396,30.0,62.0,Hard,2024,2024-03-23 20:05:00,Atp Tour,0,Etcheverry T. M.,Murray A.
53129179_2024_1,853474,953996,28.0,124.0,Hard,2024,2024-03-23 20:05:00,Atp Tour,1,Davidovich Fokina A.,Shang J.
79446142_2024_3,500206,827003,161.0,341.0,Clay,2024,2024-03-23 20:35:00,Atp Chall,0,Burruchaga R. A.,Fonseca J.
19150914_2024_1,225761,489220,3.0,148.0,Hard,2024,2024-03-23 20:55:00,Atp Tour,1,Sinner J.,Vavassori A.
75019635_2024_1,682682,529271,80.0,8.0,Hard,2024,2024-03-23 21:25:00,Atp Tour,0,van Assche L.,Ruud C.
71287631_2024_1,764898,732840,38.0,18.0,Hard,2024,2024-03-23 21:30:00,Atp Tour,1,Arnaldi M.,Bublik A.
41685426_2024_1,412462,912183,4.0,86.0,Hard,2024,2024-03-23 21:40:00,Atp Tour,1,Medvedev D.,Fucsovics M.
76708045_2024_1,374892,701944,63.0,31.0,Hard,2024,2024-03-23 22:15:00,Atp Tour,0,Cobolli F.,Norrie C.
25537115_2024_1,125963,345517,9.0,58.0,Hard,2024,2024-03-23 22:30:00,Atp Tour,1,Hurkacz H.,Shevchenko A.
92568778_2024_1,467387,261903,100.0,29.0,Hard,2024,2024-03-23 23:05:00,Atp Tour,0,Bautista-Agut R.,Korda S.
86481020_2024_1,710995,404096,36.0,5.0,Hard,2024,2024-03-23 23:15:00,Atp Tour,0,Auger-Aliassime F.,Zverev A.
81740664_2024_3,312908,820964,225.0,95.0,Clay,2024,2024-03-23 23:20:00,Atp Chall,1,Heide G.,Varillas J. P.
81407406_2024_1,119592,890750,32.0,43.0,Hard,2024,2024-03-23 23:45:00,Atp Tour,1,Eubanks C.,Evans D.
79857919_2024_1,921784,115728,64.0,2.0,Hard,2024,2024-03-23 23:50:00,Atp Tour,0,Carballes Baena R.,Alcaraz C.
76945625_2024_1,755374,986053,40.0,21.0,Hard,2024,2024-03-24 01:10:00,Atp Tour,0,Ofner S.,Cerundolo F.
50565875_2024_1,536679,350409,16.0,35.0,Hard,2024,2024-03-24 01:45:00,Atp Tour,1,Khachanov K.,Djere L.
30557680_2024_3,210284,857438,237.0,230.0,Clay,2024,2024-03-24 02:10:00,Atp Chall,0,Ficovich J. P.,Boyer T.
33433583_2024_1,634863,258056,34.0,47.0,Hard,2024,2024-03-24 02:45:00,Atp Tour,0,Thompson J.,Monfils G.
69515330_2024_3,350654,927805,,,Clay,2024,2024-03-24 09:05:00,Atp Chall,0,Bastia E.,Ymer E.
92506130_2024_3,124104,507308,,,Clay,2024,2024-03-24 09:10:00,Atp Chall,0,Manola P.,Lavagno E.
62772435_2024_3,981822,441194,,,Clay,2024,2024-03-24 09:10:00,Atp Chall,0,Lamasine T.,Furness E.
94880829_2024_3,299739,686469,,,Clay,2024,2024-03-24 09:10:00,Atp Chall,1,Gill F.,Hemery C.
20587332_2024_3,552612,432567,,,Clay,2024,2024-03-24 09:10:00,Atp Chall,0,Kodat T.,Shelbayh A.
80228323_2024_3,913407,547689,,,Clay,2024,2024-03-24 09:10:00,Atp Chall,1,Jorda Sanchis D.,Font O.
24099228_2024_3,598150,869004,254.0,213.0,Clay,2024,2024-03-24 10:10:00,Atp Chall,0,Andreev A.,Kovalik J.
85999590_2024_3,232956,446563,,,Clay,2024,2024-03-24 10:10:00,Atp Chall,1,Vincent Ruggeri S.,Berrettini J.
82783229_2024_3,587699,211311,,,Clay,2024,2024-03-24 10:10:00,Atp Chall,1,Geerts M.,Buldorini P.
14970267_2024_3,355897,939420,,,Clay,2024,2024-03-24 10:15:00,Atp Chall,0,Romios M. C.,Sanchez Izquierdo N.
28825545_2024_3,343888,309924,248.0,1086.0,Clay,2024,2024-03-24 10:40:00,Atp Chall,1,Rocha H.,Basilashvili N.
71827772_2024_3,526384,628610,,,Clay,2024,2024-03-24 10:50:00,Atp Chall,0,Osti F. K. P.,Giannessi A.
36718599_2024_3,783363,829193,,,Clay,2024,2024-03-24 11:35:00,Atp Chall,1,Gaubas V.,Regas Luis Ni.
80586338_2024_3,997429,277499,,,Clay,2024,2024-03-24 11:40:00,Atp Chall,1,Elias G.,Sheyngezikht L.
49387210_2024_3,141694,578597,,,Clay,2024,2024-03-24 11:55:00,Atp Chall,1,Andreozzi G.,Perez Contri S.
56118141_2024_3,615104,501935,,,Clay,2024,2024-03-24 12:05:00,Atp Chall,1,Lokoli L.,Milev Y.
83637781_2024_3,815558,143613,,,Clay,2024,2024-03-24 12:30:00,Atp Chall,0,Rottoli L.,Bourgue M.
53149374_2024_3,240560,843107,,,Clay,2024,2024-03-24 13:05:00,Atp Chall,1,Barranco Cosano J.,Debru G.
22938492_2024_3,226123,717538,,,Clay,2024,2024-03-24 13:20:00,Atp Chall,0,De Schepper K.,Yevseyev D.
48508317_2024_3,748946,726209,,,Clay,2024,2024-03-24 13:35:00,Atp Chall,1,Cretu C.,Gombos N.
76135107_2024_3,967184,658955,,,Clay,2024,2024-03-24 14:05:00,Atp Chall,1,Zanellato N.,Huertas Del Pino C.
14544719_2024_3,333682,109598,,,Clay,2024,2024-03-24 14:05:00,Atp Chall,0,Romano F.,Guinard M.
49048228_2024_3,569256,576445,,,Clay,2024,2024-03-24 14:10:00,Atp Chall,1,Gomez E.,Almeida J.
18963630_2024_3,584950,287054,,,Clay,2024,2024-03-24 14:10:00,Atp Chall,0,Bertran P.,Torres J. B.
45459087_2024_3,191042,899245,,,Clay,2024,2024-03-24 15:00:00,Atp Chall,1,Vesely J.,Cadenasso G.
66714377_2024_3,466894,923051,,,Clay,2024,2024-03-24 15:00:00,Atp Chall,0,Regas Luis No.,Novak D.
71864847_2024_1,136276,619204,20.0,56.0,Hard,2024,2024-03-24 15:10:00,Atp Tour,0,Mannarino A.,Hanfmann Y.
55922814_2024_1,957369,340250,39.0,24.0,Hard,2024,2024-03-24 15:10:00,Atp Tour,0,Safiullin R.,Musetti L.
63157387_2024_1,791426,574441,17.0,360.0,Hard,2024,2024-03-24 15:10:00,Atp Tour,1,Shelton B.,Landaluce M.
71017675_2024_1,855008,677372,25.0,54.0,Hard,2024,2024-03-24 15:10:00,Atp Tour,1,Struff J-L.,Altmaier D.
95412494_2024_3,120732,508090,,,Clay,2024,2024-03-24 15:10:00,Atp Chall,1,Gea A.,Skatov T.
86635566_2024_3,464265,353037,,,Clay,2024,2024-03-24 15:35:00,Atp Chall,0,Barreiros Reyes M.,Cukierman D.
26241626_2024_3,640987,685970,,,Clay,2024,2024-03-24 15:50:00,Atp Chall,0,Martins E.,Boscardin Dias P.
51638774_2024_3,209113,850495,,,Clay,2024,2024-03-24 16:05:00,Atp Chall,1,Leite W.,Roncadelli F.
12570016_2024_3,706473,557178,,,Clay,2024,2024-03-24 16:10:17,Atp Chall,1,Soto M.,Trotter J. K.
36478270_2024_3,396168,266819,,,Clay,2024,2024-03-24 16:10:17,Atp Chall,1,Mejia N.,Valle S.
69048876_2024_3,708905,915895,,,Clay,2024,2024-03-24 16:15:17,Atp Chall,0,Paz J. P.,Wessels L.
57991629_2024_1,338460,563621,45.0,27.0,Hard,2024,2024-03-24 16:50:00,Atp Tour,1,Popyrin A.,Lehecka J.
59997570_2024_1,556041,945948,44.0,12.0,Hard,2024,2024-03-24 17:05:00,Atp Tour,0,Tabilo A.,Dimitrov G.
18827877_2024_1,614106,284548,863.0,10.0,Hard,2024,2024-03-24 17:20:00,Atp Tour,0,Kwon S.,De Minaur A.
17959814_2024_3,313852,622486,,,Clay,2024,2024-03-24 17:20:27,Atp Chall,0,Goncalves V.,Ingildsen J.
52125599_2024_3,634314,411605,,,Clay,2024,2024-03-24 17:25:00,Atp Chall,1,Justo G. I.,Giudici G.
83032257_2024_1,415691,328410,7.0,57.0,Hard,2024,2024-03-24 17:35:00,Atp Tour,0,Rune H.,Marozsan F.
32888678_2024_3,663004,276726,,,Clay,2024,2024-03-24 17:35:00,Atp Chall,1,Andrade A.,Avila A. L.
25671386_2024_1,225761,646890,3.0,26.0,Hard,2024,2024-03-24 18:50:00,Atp Tour,1,Sinner J.,Griekspoor T.
51880232_2024_3,527929,675276,,,Clay,2024,2024-03-24 18:50:00,Atp Chall,0,Rubio Fierros A. F.,Zhukayev B.
54050593_2024_1,756396,361742,62.0,60.0,Hard,2024,2024-03-24 19:00:00,Atp Tour,0,Murray A.,Machac T.
77157866_2024_3,354092,992921,,,Clay,2024,2024-03-24 19:00:00,Atp Chall,1,Kaliyanda Poonacha N.,Chappell N.
39184720_2024_3,550326,154108,,,Clay,2024,2024-03-24 19:05:00,Atp Chall,1,Mena F.,Ayeni A.
97417055_2024_3,389363,583198,,,Clay,2024,2024-03-24 19:40:00,Atp Chall,0,Gimenez I.,Kuzuhara B.
89048624_2024_3,366436,542605,,,Clay,2024,2024-03-24 19:40:00,Atp Chall,1,Rodriguez L. J.,Saraiva Dos Santos P. A.
35188896_2024_1,952560,764898,126.0,38.0,Hard,2024,2024-03-24 19:55:00,Atp Tour,0,Shapovalov D.,Arnaldi M.
22244138_2024_3,611449,821312,,,Clay,2024,2024-03-24 20:45:00,Atp Chall,1,Ejupovic E.,Seggerman R.
46892067_2024_3,226745,337465,,,Clay,2024,2024-03-24 20:55:00,Atp Chall,0,Padilla Cote S.,Langmo C.
